Fecha,Par,Apertura,Maximo,Minimo,Cierre,Volumen
2025-02-05,USD/BRL,3.7797,3.8271,3.7767,3.7937,1188050
2025-02-06,USD/BRL,3.7937,3.8192,3.7319,3.771,2381921
2025-02-07,USD/BRL,3.771,3.7804,3.7103,3.7421,1984537
2025-02-10,USD/BRL,3.7421,3.7674,3.7046,3.7391,1474559
2025-02-11,USD/BRL,3.7391,3.7791,3.724,3.7532,2068607
2025-02-12,USD/BRL,3.7532,3.7835,3.663,3.6939,2400617
2025-02-13,USD/BRL,3.6939,3.7416,3.6742,3.7162,1676389
2025-02-14,USD/BRL,3.7162,3.7559,3.6754,3.6835,2492931
2025-02-17,USD/BRL,3.6835,3.6915,3.6778,3.6828,1285428
2025-02-18,USD/BRL,3.6828,3.7213,3.6674,3.6814,2146223
2025-02-19,USD/BRL,3.6814,3.7032,3.6545,3.66,1790644
2025-02-20,USD/BRL,3.66,3.6871,3.5791,3.6188,2833134
2025-02-21,USD/BRL,3.6188,3.6228,3.6055,3.6074,1488873
2025-02-24,USD/BRL,3.6074,3.6873,3.5899,3.6719,1721904
2025-02-25,USD/BRL,3.6719,3.703,3.5989,3.6169,2817334
2025-02-26,USD/BRL,3.6169,3.7129,3.605,3.6843,2662183
2025-02-27,USD/BRL,3.6843,3.6859,3.6507,3.6737,1096438
2025-02-28,USD/BRL,3.6737,3.6973,3.6677,3.6752,1409904
2025-03-03,USD/BRL,3.6752,3.6787,3.5999,3.6312,1553093
2025-03-04,USD/BRL,3.6312,3.671,3.5873,3.6004,2458041
2025-03-05,USD/BRL,3.6004,3.636,3.5572,3.5805,2151964
2025-03-06,USD/BRL,3.5805,3.5813,3.5115,3.5393,2513503
2025-03-07,USD/BRL,3.5393,3.5728,3.4967,3.5312,1680512
2025-03-10,USD/BRL,3.5312,3.5669,3.4831,3.5154,2326317
2025-03-11,USD/BRL,3.5154,3.6009,3.4919,3.587,2109473
2025-03-12,USD/BRL,3.587,3.6153,3.5258,3.5409,2401731
2025-03-13,USD/BRL,3.5409,3.5622,3.5213,3.5449,1787301
2025-03-14,USD/BRL,3.5449,3.5802,3.515,3.5546,2176638
2025-03-17,USD/BRL,3.5546,3.5679,3.4789,3.5128,2678701
2025-03-18,USD/BRL,3.5128,3.5519,3.5088,3.5393,1955872
2025-03-19,USD/BRL,3.5393,3.5558,3.5089,3.5238,1241397
2025-03-20,USD/BRL,3.5238,3.5294,3.3979,3.4272,2596516
2025-03-21,USD/BRL,3.4272,3.4836,3.4109,3.4521,2292140
2025-03-24,USD/BRL,3.4521,3.4653,3.3972,3.4096,1984896
2025-03-25,USD/BRL,3.4096,3.4247,3.3551,3.3703,1645081
2025-03-26,USD/BRL,3.3703,3.4292,3.348,3.3959,2275107
2025-03-27,USD/BRL,3.3959,3.4144,3.3457,3.3829,1900138
2025-03-28,USD/BRL,3.3829,3.4375,3.3645,3.417,1941163
2025-03-31,USD/BRL,3.417,3.499,3.4092,3.4625,2743279
2025-04-01,USD/BRL,3.4625,3.4963,3.4318,3.438,1824264
2025-04-02,USD/BRL,3.438,3.4744,3.4364,3.468,1112184
2025-04-03,USD/BRL,3.468,3.486,3.418,3.4391,1455395
2025-04-04,USD/BRL,3.4391,3.5613,3.4185,3.5236,3732347
2025-04-07,USD/BRL,3.5236,3.5381,3.4889,3.4968,2167191
2025-04-08,USD/BRL,3.4968,3.5507,3.47,3.5362,2396889
2025-04-09,USD/BRL,3.5362,3.5767,3.5074,3.569,1818828
2025-04-10,USD/BRL,3.569,3.586,3.5589,3.5815,1742464
2025-04-11,USD/BRL,3.5815,3.6106,3.5416,3.555,2155655
2025-04-14,USD/BRL,3.555,3.5852,3.5105,3.5491,2474299
2025-04-15,USD/BRL,3.5491,3.587,3.4508,3.465,3383917
2025-04-16,USD/BRL,3.465,3.5032,3.436,3.4736,1825567
2025-04-17,USD/BRL,3.4736,3.4963,3.4563,3.487,1555511
2025-04-18,USD/BRL,3.487,3.4936,3.4565,3.4921,1243379
2025-04-21,USD/BRL,3.4921,3.5299,3.3493,3.3779,3138881
2025-04-22,USD/BRL,3.3779,3.3905,3.3064,3.3308,2620219
2025-04-23,USD/BRL,3.3308,3.3423,3.2724,3.3034,2533720
2025-04-24,USD/BRL,3.3034,3.3471,3.2693,3.314,2470027
2025-04-25,USD/BRL,3.314,3.346,3.2929,3.3246,1763323
2025-04-28,USD/BRL,3.3246,3.3324,3.3097,3.3183,1009181
2025-04-29,USD/BRL,3.3183,3.3742,3.3038,3.3415,1513159
2025-04-30,USD/BRL,3.3415,3.378,3.2763,3.3038,2332885
2025-05-01,USD/BRL,3.3038,3.3292,3.2802,3.326,1703803
2025-05-02,USD/BRL,3.326,3.3751,3.3195,3.3434,1955794
2025-05-05,USD/BRL,3.3434,3.3717,3.3415,3.3572,1021710
2025-05-06,USD/BRL,3.3572,3.3766,3.3254,3.3505,2281337
2025-05-07,USD/BRL,3.3505,3.4524,3.3413,3.418,2441270
2025-05-08,USD/BRL,3.418,3.4733,3.3992,3.4365,2519667
2025-05-09,USD/BRL,3.4365,3.4465,3.372,3.3999,2126814
2025-05-12,USD/BRL,3.3999,3.4172,3.3789,3.4092,1216754
2025-05-13,USD/BRL,3.4092,3.4405,3.4061,3.4374,1772915
2025-05-14,USD/BRL,3.4374,3.4587,3.4082,3.4152,1952143
2025-05-15,USD/BRL,3.4152,3.4566,3.407,3.4561,1755736
2025-05-16,USD/BRL,3.4561,3.4864,3.4463,3.4706,1593231
2025-05-19,USD/BRL,3.4706,3.4735,3.3602,3.3812,1980309
2025-05-20,USD/BRL,3.3812,3.4075,3.3625,3.3924,1821359
2025-05-21,USD/BRL,3.3924,3.3939,3.3697,3.3772,1691234
2025-05-22,USD/BRL,3.3772,3.4284,3.3747,3.3972,1356688
2025-05-23,USD/BRL,3.3972,3.4404,3.3908,3.4325,1484662
2025-05-26,USD/BRL,3.4325,3.4522,3.3953,3.4398,2271369
2025-05-27,USD/BRL,3.4398,3.5364,3.4221,3.5028,2316580
2025-05-28,USD/BRL,3.5028,3.5316,3.4626,3.4959,2168169
2025-05-29,USD/BRL,3.4959,3.5285,3.4633,3.52,1972119
2025-05-30,USD/BRL,3.52,3.554,3.5002,3.5511,1865899
2025-06-02,USD/BRL,3.5511,3.5791,3.5198,3.5473,1742685
2025-06-03,USD/BRL,3.5473,3.5931,3.5398,3.5777,1540929
2025-06-04,USD/BRL,3.5777,3.6079,3.5274,3.5543,1549056
2025-06-05,USD/BRL,3.5543,3.5717,3.5272,3.5378,1864824
2025-06-06,USD/BRL,3.5378,3.5513,3.4548,3.4867,2712137
2025-06-09,USD/BRL,3.4867,3.5133,3.4835,3.496,1573886
2025-06-10,USD/BRL,3.496,3.5374,3.4663,3.5085,2191146
2025-06-11,USD/BRL,3.5085,3.5893,3.5046,3.554,1866968
2025-06-12,USD/BRL,3.554,3.5869,3.5196,3.5849,1389282
2025-06-13,USD/BRL,3.5849,3.6056,3.5617,3.5737,1910218
2025-06-16,USD/BRL,3.5737,3.575,3.502,3.5274,2010563
2025-06-17,USD/BRL,3.5274,3.5624,3.5085,3.5442,1560482
2025-06-18,USD/BRL,3.5442,3.6224,3.5299,3.5875,1754651
2025-06-19,USD/BRL,3.5875,3.6317,3.562,3.6173,1453779
2025-06-20,USD/BRL,3.6173,3.698,3.5796,3.6604,2397482
2025-06-23,USD/BRL,3.6604,3.6858,3.6503,3.6519,1757726
2025-06-24,USD/BRL,3.6519,3.6894,3.5964,3.6332,2844306
2025-06-25,USD/BRL,3.6332,3.6634,3.5796,3.6037,2666782
2025-06-26,USD/BRL,3.6037,3.6078,3.5695,3.6015,1917291
2025-06-27,USD/BRL,3.6015,3.6107,3.5832,3.5984,1719223
2025-06-30,USD/BRL,3.5984,3.6222,3.5797,3.6066,1616453
2025-07-01,USD/BRL,3.6066,3.6133,3.567,3.6014,1365452
2025-07-02,USD/BRL,3.6014,3.621,3.5797,3.5961,1854918
2025-07-03,USD/BRL,3.5961,3.6148,3.5444,3.5654,1638221
2025-07-04,USD/BRL,3.5654,3.6402,3.5646,3.6023,1772601
2025-07-07,USD/BRL,3.6023,3.6226,3.5961,3.6054,1149109
2025-07-08,USD/BRL,3.6054,3.6365,3.5731,3.5985,1897192
2025-07-09,USD/BRL,3.5985,3.6357,3.5407,3.5689,2072191
2025-07-10,USD/BRL,3.5689,3.6033,3.4941,3.5166,2005509
2025-07-11,USD/BRL,3.5166,3.5754,3.511,3.5672,1860826
2025-07-14,USD/BRL,3.5672,3.6085,3.5497,3.5889,2233822
2025-07-15,USD/BRL,3.5889,3.6027,3.5111,3.5248,2372581
2025-07-16,USD/BRL,3.5248,3.5701,3.5056,3.5544,2348616
2025-07-17,USD/BRL,3.5544,3.6047,3.5204,3.5905,1787517
2025-07-18,USD/BRL,3.5905,3.6281,3.5599,3.5954,1560559
2025-07-21,USD/BRL,3.5954,3.6768,3.5921,3.6586,2276976
2025-07-22,USD/BRL,3.6586,3.6885,3.6228,3.6673,1855832
2025-07-23,USD/BRL,3.6673,3.707,3.5914,3.6102,2822496
2025-07-24,USD/BRL,3.6102,3.6271,3.5806,3.6247,1933546
2025-07-25,USD/BRL,3.6247,3.654,3.6191,3.6344,1704098
2025-07-28,USD/BRL,3.6344,3.6654,3.5837,3.6103,2687611
2025-07-29,USD/BRL,3.6103,3.6391,3.6009,3.6331,1435754
2025-07-30,USD/BRL,3.6331,3.6575,3.5493,3.5665,2051543
2025-07-31,USD/BRL,3.5665,3.6148,3.5658,3.6053,1738767
2025-08-01,USD/BRL,3.6053,3.6397,3.5645,3.5705,1565557
2025-08-04,USD/BRL,3.5705,3.5833,3.5282,3.5318,1547262
2025-08-05,USD/BRL,3.5318,3.5446,3.5181,3.5274,1134240
2025-08-06,USD/BRL,3.5274,3.5675,3.5235,3.5442,1522947
2025-08-07,USD/BRL,3.5442,3.5577,3.5172,3.5506,1205184
2025-08-08,USD/BRL,3.5506,3.5617,3.5204,3.5216,1136899
2025-08-11,USD/BRL,3.5216,3.5377,3.4782,3.502,2018967
2025-08-12,USD/BRL,3.502,3.5156,3.453,3.4583,2019392
2025-08-13,USD/BRL,3.4583,3.4783,3.4139,3.4498,2172191
2025-08-14,USD/BRL,3.4498,3.5136,3.4144,3.4906,2672794
2025-08-15,USD/BRL,3.4906,3.5123,3.4817,3.4904,1105238
2025-08-18,USD/BRL,3.4904,3.5488,3.4668,3.5234,1901311
2025-08-19,USD/BRL,3.5234,3.5919,3.5223,3.5798,1545979
2025-08-20,USD/BRL,3.5798,3.5848,3.5202,3.5567,2293536
2025-08-21,USD/BRL,3.5567,3.5864,3.5289,3.5494,2075969
2025-08-22,USD/BRL,3.5494,3.6681,3.5477,3.6341,2214038
2025-08-25,USD/BRL,3.6341,3.7023,3.6204,3.6919,1923902
2025-08-26,USD/BRL,3.6919,3.7084,3.6209,3.6239,2797004
2025-08-27,USD/BRL,3.6239,3.6593,3.6083,3.6394,1800724
2025-08-28,USD/BRL,3.6394,3.6607,3.6126,3.6394,1962429
2025-08-29,USD/BRL,3.6394,3.6991,3.6206,3.6725,1785355
2025-09-01,USD/BRL,3.6725,3.6742,3.627,3.6424,1356292
2025-09-02,USD/BRL,3.6424,3.6713,3.604,3.6087,2251201
2025-09-03,USD/BRL,3.6087,3.6112,3.5723,3.5819,1711343
2025-09-04,USD/BRL,3.5819,3.6004,3.5555,3.5594,1803506
2025-09-05,USD/BRL,3.5594,3.624,3.5278,3.5913,2426127
2025-09-08,USD/BRL,3.5913,3.6091,3.5394,3.5446,2046441
2025-09-09,USD/BRL,3.5446,3.5505,3.4973,3.5204,1997082
2025-09-10,USD/BRL,3.5204,3.5585,3.4381,3.4511,2336474
2025-09-11,USD/BRL,3.4511,3.5234,3.4425,3.4893,1980791
2025-09-12,USD/BRL,3.4893,3.5681,3.4648,3.5381,3034130
2025-09-15,USD/BRL,3.5381,3.5541,3.5076,3.5254,1466680
2025-09-16,USD/BRL,3.5254,3.5325,3.4984,3.5138,1525589
2025-09-17,USD/BRL,3.5138,3.5679,3.4909,3.5313,2350500
2025-09-18,USD/BRL,3.5313,3.6096,3.5123,3.5886,3092208
2025-09-19,USD/BRL,3.5886,3.6385,3.5766,3.6047,1790240
2025-09-22,USD/BRL,3.6047,3.6183,3.5551,3.5771,1795946
2025-09-23,USD/BRL,3.5771,3.5903,3.4875,3.5134,2937243
2025-09-24,USD/BRL,3.5134,3.5515,3.4693,3.4703,2567608
2025-09-25,USD/BRL,3.4703,3.493,3.4525,3.4731,1803317
2025-09-26,USD/BRL,3.4731,3.4785,3.4459,3.448,1436893
2025-09-29,USD/BRL,3.448,3.4638,3.441,3.4554,1190250
2025-09-30,USD/BRL,3.4554,3.4738,3.4132,3.4344,1997942
2025-10-01,USD/BRL,3.4344,3.436,3.3621,3.3944,2544866
2025-10-02,USD/BRL,3.3944,3.4117,3.318,3.3505,2929286
2025-10-03,USD/BRL,3.3505,3.4238,3.3479,3.4081,1631299
2025-10-06,USD/BRL,3.4081,3.4709,3.3924,3.4414,2059751
2025-10-07,USD/BRL,3.4414,3.5206,3.4193,3.5069,2419061
2025-10-08,USD/BRL,3.5069,3.5659,3.5012,3.5277,2472107
2025-10-09,USD/BRL,3.5277,3.5348,3.4815,3.5111,1942338
2025-10-10,USD/BRL,3.5111,3.5853,3.4823,3.5622,2329650
2025-10-13,USD/BRL,3.5622,3.5657,3.5255,3.5609,1119380
2025-10-14,USD/BRL,3.5609,3.5983,3.5605,3.5695,1590788
2025-10-15,USD/BRL,3.5695,3.6086,3.5593,3.5678,1280260
2025-10-16,USD/BRL,3.5678,3.6,3.4208,3.4522,4216186
2025-10-17,USD/BRL,3.4522,3.5346,3.4267,3.5131,2950696
2025-10-20,USD/BRL,3.5131,3.5509,3.4786,3.5321,1981914
2025-10-21,USD/BRL,3.5321,3.5775,3.5299,3.5449,1602692
2025-10-22,USD/BRL,3.5449,3.5814,3.5192,3.5425,2324321
2025-10-23,USD/BRL,3.5425,3.5875,3.5203,3.5489,1700665
2025-10-24,USD/BRL,3.5489,3.5644,3.5242,3.5256,1330257
2025-10-27,USD/BRL,3.5256,3.5882,3.5056,3.5495,2742159
2025-10-28,USD/BRL,3.5495,3.5556,3.475,3.4984,2531238
2025-10-29,USD/BRL,3.4984,3.5154,3.4911,3.5056,1606471
2025-10-30,USD/BRL,3.5056,3.5307,3.4951,3.5273,1232585
2025-10-31,USD/BRL,3.5273,3.5378,3.4948,3.5195,1265538
2025-11-03,USD/BRL,3.5195,3.5638,3.5014,3.5339,1349391
2025-11-04,USD/BRL,3.5339,3.5671,3.4624,3.4954,2089647
2025-11-05,USD/BRL,3.4954,3.5253,3.4452,3.4582,2498937
2025-11-06,USD/BRL,3.4582,3.4913,3.4481,3.4672,1371408
2025-11-07,USD/BRL,3.4672,3.5129,3.4297,3.4931,2502041
2025-11-10,USD/BRL,3.4931,3.5203,3.3868,3.4211,2478324
2025-11-11,USD/BRL,3.4211,3.4555,3.42,3.4407,1423804
2025-11-12,USD/BRL,3.4407,3.4726,3.3912,3.4202,2815650
2025-11-13,USD/BRL,3.4202,3.4456,3.4088,3.4129,1303404
2025-11-14,USD/BRL,3.4129,3.4391,3.3616,3.3626,1977021
2025-11-17,USD/BRL,3.3626,3.3824,3.3211,3.3311,1684050
2025-11-18,USD/BRL,3.3311,3.3993,3.3212,3.3665,1662925
2025-11-19,USD/BRL,3.3665,3.3771,3.3362,3.3677,1597612
2025-11-20,USD/BRL,3.3677,3.3819,3.3273,3.3536,1677683
2025-11-21,USD/BRL,3.3536,3.3822,3.3131,3.3493,2268450
2025-11-24,USD/BRL,3.3493,3.3855,3.323,3.3673,2301190
2025-11-25,USD/BRL,3.3673,3.4167,3.3518,3.3836,2015887
2025-11-26,USD/BRL,3.3836,3.3965,3.3548,3.3808,1162329
2025-11-27,USD/BRL,3.3808,3.4354,3.3436,3.4215,2524541
2025-11-28,USD/BRL,3.4215,3.4918,3.3947,3.458,1773221
2025-12-01,USD/BRL,3.458,3.4914,3.429,3.4737,2035689
2025-12-02,USD/BRL,3.4737,3.4955,3.4378,3.4758,2033358
2025-12-03,USD/BRL,3.4758,3.5137,3.4714,3.5009,1316715
2025-12-04,USD/BRL,3.5009,3.5237,3.4738,3.513,2041430
2025-12-05,USD/BRL,3.513,3.5797,3.4801,3.554,3012363
2025-12-08,USD/BRL,3.554,3.5939,3.5167,3.5892,2478134
2025-12-09,USD/BRL,3.5892,3.6239,3.5407,3.549,1905984
2025-12-10,USD/BRL,3.549,3.5794,3.4871,3.5066,2419242
2025-12-11,USD/BRL,3.5066,3.5139,3.4535,3.4795,2325452
2025-12-12,USD/BRL,3.4795,3.5437,3.4701,3.5169,1837264
2025-12-15,USD/BRL,3.5169,3.5402,3.4331,3.4559,3007400
2025-12-16,USD/BRL,3.4559,3.478,3.4461,3.4709,1030808
2025-12-17,USD/BRL,3.4709,3.4952,3.4582,3.4848,1076918
2025-12-18,USD/BRL,3.4848,3.5452,3.4678,3.5293,2438923
2025-12-19,USD/BRL,3.5293,3.5635,3.5088,3.5363,2054121
2025-12-22,USD/BRL,3.5363,3.5612,3.4669,3.4841,2738170
2025-12-23,USD/BRL,3.4841,3.5045,3.4286,3.4473,2627705
2025-12-24,USD/BRL,3.4473,3.4765,3.3913,3.4025,1722467
2025-12-25,USD/BRL,3.4025,3.4309,3.3764,3.3824,1510248
2025-12-26,USD/BRL,3.3824,3.4053,3.3738,3.3756,1821623
2025-12-29,USD/BRL,3.3756,3.4048,3.3251,3.3323,1758021
2025-12-30,USD/BRL,3.3323,3.3986,3.311,3.3862,2568950
2025-12-31,USD/BRL,3.3862,3.419,3.308,3.3368,2687899
2024-01-01,USD/COP,3950.0,3999.8946,3949.7263,3997.854,2046975
2024-01-02,USD/COP,3997.854,4019.014,3959.6941,3989.498,1773679
2024-01-03,USD/COP,3989.498,4016.6531,3948.1335,3973.3128,1743591
2024-01-04,USD/COP,3973.3128,4030.3887,3949.6459,4015.452,2058436
2024-01-05,USD/COP,4015.452,4033.1103,4012.9663,4017.9142,1347115
2024-01-08,USD/COP,4017.9142,4052.4479,4004.8218,4049.2306,1995819
2024-01-09,USD/COP,4049.2306,4110.4277,4015.1424,4102.9707,1756974
2024-01-10,USD/COP,4102.9707,4108.6823,4001.2446,4032.5505,2025993
2024-01-11,USD/COP,4032.5505,4050.0324,4020.827,4031.1866,1750970
2024-01-12,USD/COP,4031.1866,4050.3884,4017.1628,4022.8492,1302973
2024-01-15,USD/COP,4022.8492,4057.2062,3971.8887,3988.0074,1470179
2024-01-16,USD/COP,3988.0074,3990.6358,3906.5927,3919.1437,1619517
2024-01-17,USD/COP,3919.1437,3940.3024,3839.2889,3863.0079,1638272
2024-01-18,USD/COP,3863.0079,3884.9585,3829.4078,3866.6365,2224317
2024-01-19,USD/COP,3866.6365,3884.6012,3835.4805,3848.0522,1418234
2024-01-22,USD/COP,3848.0522,3878.2918,3818.1433,3820.2827,2234282
2024-01-23,USD/COP,3820.2827,3830.6023,3789.4204,3823.5293,1996887
2024-01-24,USD/COP,3823.5293,3824.9324,3798.4136,3799.7113,1427463
2024-01-25,USD/COP,3799.7113,3867.0891,3767.1292,3843.8322,1666869
2024-01-26,USD/COP,3843.8322,3855.7727,3799.4907,3822.353,1297271
2024-01-29,USD/COP,3822.353,3874.7511,3789.9578,3874.1378,2085878
2024-01-30,USD/COP,3874.1378,3882.9025,3866.1316,3873.0913,1147965
2024-01-31,USD/COP,3873.0913,3883.8737,3848.9571,3850.3675,1543181
2024-02-01,USD/COP,3850.3675,3871.743,3808.4511,3825.2589,1755045
2024-02-02,USD/COP,3825.2589,3883.3974,3809.7451,3877.3748,2473889
2024-02-05,USD/COP,3877.3748,3916.1612,3865.8069,3901.6569,1683713
2024-02-06,USD/COP,3901.6569,3918.5989,3841.5918,3874.9899,2217795
2024-02-07,USD/COP,3874.9899,3895.1758,3846.3024,3879.1427,2018536
2024-02-08,USD/COP,3879.1427,3913.1452,3774.1888,3796.7959,2199707
2024-02-09,USD/COP,3796.7959,3798.3508,3745.795,3751.2934,1417716
2024-02-12,USD/COP,3751.2934,3783.3996,3701.3379,3725.9624,1600466
2024-02-13,USD/COP,3725.9624,3745.4769,3675.7706,3699.98,1516944
2024-02-14,USD/COP,3699.98,3767.16,3685.8253,3740.3731,2114973
2024-02-15,USD/COP,3740.3731,3754.8616,3645.3401,3675.9352,2199671
2024-02-16,USD/COP,3675.9352,3690.9497,3623.2453,3628.6985,1832367
2024-02-19,USD/COP,3628.6985,3672.3071,3619.9677,3643.4729,2219460
2024-02-20,USD/COP,3643.4729,3680.4635,3641.3997,3651.0238,1219681
2024-02-21,USD/COP,3651.0238,3658.8669,3613.475,3639.5306,1661342
2024-02-22,USD/COP,3639.5306,3713.4084,3619.1644,3706.7615,1742438
2024-02-23,USD/COP,3706.7615,3744.0055,3696.2548,3727.3587,1465056
2024-02-26,USD/COP,3727.3587,3798.9131,3721.8634,3768.3799,2067156
2024-02-27,USD/COP,3768.3799,3779.3127,3765.296,3766.657,1503795
2024-02-28,USD/COP,3766.657,3788.7602,3742.6046,3748.2296,1507438
2024-02-29,USD/COP,3748.2296,3772.1184,3715.0608,3730.2787,1301374
2024-03-01,USD/COP,3730.2787,3787.783,3721.9803,3761.4227,1755719
2024-03-04,USD/COP,3761.4227,3806.8056,3752.6555,3787.5824,1354254
2024-03-05,USD/COP,3787.5824,3801.3014,3750.3423,3780.1305,1401722
2024-03-06,USD/COP,3780.1305,3829.213,3762.6049,3796.1743,2014308
2024-03-07,USD/COP,3796.1743,3850.1301,3771.259,3829.0627,1509655
2024-03-08,USD/COP,3829.0627,3854.1702,3808.4044,3809.6288,1563796
2024-03-11,USD/COP,3809.6288,3821.4571,3785.3734,3797.8549,1570366
2024-03-12,USD/COP,3797.8549,3836.1128,3781.4766,3813.1214,1638693
2024-03-13,USD/COP,3813.1214,3821.9685,3745.4435,3751.738,1425401
2024-03-14,USD/COP,3751.738,3775.7695,3747.6796,3767.459,1774725
2024-03-15,USD/COP,3767.459,3791.6932,3700.1011,3729.3118,2038919
2024-03-18,USD/COP,3729.3118,3778.5656,3697.7809,3760.9173,2431287
2024-03-19,USD/COP,3760.9173,3857.1908,3758.2498,3833.6161,2073166
2024-03-20,USD/COP,3833.6161,3842.9124,3797.5955,3809.562,1567196
2024-03-21,USD/COP,3809.562,3830.0898,3730.8313,3763.288,2148651
2024-03-22,USD/COP,3763.288,3778.3239,3754.3825,3757.1946,1193562
2024-03-25,USD/COP,3757.1946,3777.3807,3726.5123,3748.2249,1195848
2024-03-26,USD/COP,3748.2249,3780.3847,3715.428,3770.5138,1709737
2024-03-27,USD/COP,3770.5138,3802.7863,3737.3181,3778.4566,2304737
2024-03-28,USD/COP,3778.4566,3805.8631,3752.3978,3768.3795,1902559
2024-03-29,USD/COP,3768.3795,3780.2751,3762.8598,3771.4527,969165
2024-04-01,USD/COP,3771.4527,3781.6567,3726.5733,3733.3634,1824900
2024-04-02,USD/COP,3733.3634,3783.606,3703.4726,3761.2253,2561112
2024-04-03,USD/COP,3761.2253,3839.884,3730.3639,3815.9949,2750670
2024-04-04,USD/COP,3815.9949,3840.1765,3754.2127,3774.8647,1678146
2024-04-05,USD/COP,3774.8647,3798.0585,3695.5515,3721.2115,2878112
2024-04-08,USD/COP,3721.2115,3734.367,3683.0539,3707.7452,1488296
2024-04-09,USD/COP,3707.7452,3720.9213,3645.1431,3666.9851,1966179
2024-04-10,USD/COP,3666.9851,3675.3948,3597.8773,3624.8662,2089229
2024-04-11,USD/COP,3624.8662,3629.9827,3557.0486,3579.1271,2427899
2024-04-12,USD/COP,3579.1271,3601.4365,3555.7193,3572.8907,2063018
2024-04-15,USD/COP,3572.8907,3575.8873,3552.0696,3559.661,1677027
2024-04-16,USD/COP,3559.661,3601.764,3535.8291,3571.619,1357490
2024-04-17,USD/COP,3571.619,3598.1925,3538.3798,3553.5212,2302422
2024-04-18,USD/COP,3553.5212,3580.9457,3505.2862,3514.6109,1512570
2024-04-19,USD/COP,3514.6109,3543.2902,3488.7139,3514.0768,1526768
2024-04-22,USD/COP,3514.0768,3526.9997,3458.7734,3480.5982,1988479
2024-04-23,USD/COP,3480.5982,3523.2877,3451.2357,3496.6422,2010540
2024-04-24,USD/COP,3496.6422,3501.6163,3439.0782,3444.2065,2013268
2024-04-25,USD/COP,3444.2065,3444.8774,3357.3683,3377.0997,2242381
2024-04-26,USD/COP,3377.0997,3400.9556,3320.8566,3328.1724,2755619
2024-04-29,USD/COP,3328.1724,3330.4128,3288.6786,3315.6423,1373710
2024-04-30,USD/COP,3315.6423,3345.1406,3304.1126,3307.0741,1399231
2024-05-01,USD/COP,3307.0741,3331.2591,3287.5443,3311.15,2080218
2024-05-02,USD/COP,3311.15,3333.603,3270.8668,3294.3216,1452806
2024-05-03,USD/COP,3294.3216,3301.6095,3258.7809,3269.2236,1758504
2024-05-06,USD/COP,3269.2236,3331.4778,3241.15,3311.3949,2641167
2024-05-07,USD/COP,3311.3949,3347.5323,3286.0409,3346.2306,1934893
2024-05-08,USD/COP,3346.2306,3401.3872,3337.3579,3375.9312,2184773
2024-05-09,USD/COP,3375.9312,3390.4846,3375.7021,3385.3165,979604
2024-05-10,USD/COP,3385.3165,3418.4747,3376.278,3397.1535,1966674
2024-05-13,USD/COP,3397.1535,3404.0168,3363.9965,3372.535,1245822
2024-05-14,USD/COP,3372.535,3378.9972,3345.5221,3376.9167,1407241
2024-05-15,USD/COP,3376.9167,3391.5504,3319.2077,3348.352,1543316
2024-05-16,USD/COP,3348.352,3353.4535,3314.5089,3316.6115,1624451
2024-05-17,USD/COP,3316.6115,3338.385,3254.4671,3268.3302,2495811
2024-05-20,USD/COP,3268.3302,3287.2883,3252.201,3280.2748,1943612
2024-05-21,USD/COP,3280.2748,3295.2323,3277.5318,3285.1068,1452147
2024-05-22,USD/COP,3285.1068,3301.8837,3265.021,3276.1517,1599555
2024-05-23,USD/COP,3276.1517,3284.5541,3254.048,3263.3607,1845999
2024-05-24,USD/COP,3263.3607,3274.4624,3194.1253,3209.6101,2202031
2024-05-27,USD/COP,3209.6101,3240.6314,3190.5106,3217.0166,1846189
2024-05-28,USD/COP,3217.0166,3222.2052,3187.5704,3207.8807,1627004
2024-05-29,USD/COP,3207.8807,3236.1413,3203.9324,3233.7489,1420899
2024-05-30,USD/COP,3233.7489,3247.5733,3210.0891,3238.0042,1900372
2024-05-31,USD/COP,3238.0042,3271.018,3218.2301,3258.5722,1472261
2024-06-03,USD/COP,3258.5722,3274.4869,3232.2875,3258.3599,1701724
2024-06-04,USD/COP,3258.3599,3274.6269,3245.183,3263.6876,1645406
2024-06-05,USD/COP,3263.6876,3314.4344,3237.4312,3291.0378,2708023
2024-06-06,USD/COP,3291.0378,3292.2024,3259.7401,3285.3393,1837151
2024-06-07,USD/COP,3285.3393,3312.1119,3272.3764,3299.2912,1613154
2024-06-10,USD/COP,3299.2912,3310.6417,3274.849,3286.1213,1674920
2024-06-11,USD/COP,3286.1213,3305.2735,3254.6884,3282.2438,1657379
2024-06-12,USD/COP,3282.2438,3358.2702,3261.1177,3329.3168,2432619
2024-06-13,USD/COP,3329.3168,3363.8898,3301.503,3348.5089,2409076
2024-06-14,USD/COP,3348.5089,3378.25,3308.2901,3332.1912,2573023
2024-06-17,USD/COP,3332.1912,3353.9733,3313.9185,3344.8744,1980868
2024-06-18,USD/COP,3344.8744,3345.8036,3302.8946,3306.342,1285265
2024-06-19,USD/COP,3306.342,3311.2716,3291.1036,3299.76,1579103
2024-06-20,USD/COP,3299.76,3311.4943,3242.9197,3271.4453,2587636
2024-06-21,USD/COP,3271.4453,3294.1025,3262.0406,3284.7508,1365981
